x_1,x_2
-3.6003629995452897,-5.302879124135528
5.205151708540005,8.176064721646659
1.5959346084687227,3.4525834108878617
-0.8149725605140559,-1.5709380780789566
0.5964400696343144,1.6484684185034812
3.548355673948114,5.181879321919309
3.63415692533926,7.586772960347894
4.454242723145253,6.5812102267002315
-1.5992780718233088,-2.185103269118041
-4.679485365637606,-9.066554410448688
5.123376080697699,9.994100195367013
-5.545378611654506,-10.150730385423834
5.18281695884647,10.223251271141915
2.495475285267131,5.559560036772602
-4.062780814278411,-6.661680789057121
-6.287011006862745,-11.576560084480166
-6.163399237298526,-9.968946342621075
2.8365592046784585,5.891225198094166
-1.2114145199840625,-3.4588297761165783
6.189663216536083,10.84457179633789
-1.189309634448239,-1.5966547860262137
0.9958051628196073,2.137173069036676
-2.9602628857675657,-3.809772840657195
3.060878727183418,6.712576048737982
1.99650540869342,3.9760864289776485
1.060712193994317,3.242112176421524
3.8903280217560896,7.905639305562417
6.027570085634482,8.857210264884406
3.000526060864673,4.911726230424554
5.732413658943274,11.141525558264625
-2.3330620295598883,-2.18709791230132
-1.4877568268255916,-4.519704160677254
-3.4550731615866654,-7.549080088131157
4.985933813127364,7.159456712753067
-0.6352286135286404,-0.6701269706420758
-1.623502727888887,-3.909259821686326
-0.7203751206263596,0.12981425219167858
1.2785061222707141,3.7060250998398434
-2.5431326441930318,-3.7146900409123336
4.343250548435497,7.04403821071576
-4.081033813984603,-7.289971625266517
1.4534972144982719,3.033275265775873
-5.592156802599334,-10.017430804800096
-2.420768441833368,-5.09429324102333
0.5303378569765074,1.4981769003000172
-2.430834285002926,-5.562400725850677
-4.2508917278376455,-7.32251924876454
1.7311084213161074,3.231513319121324
-1.4772809124147201,-4.301047951707086
4.306287675583266,7.9882775682770415
-2.510650870646857,-2.9030442309603224
0.7199561133780579,0.5457476774265061
0.4957881324010689,-0.15958512591858032
-5.692515924749859,-8.254969333570038
3.3093445295213297,5.032718727242243
3.6248226567018307,4.544595181040484
5.546972025643502,8.743029825700567
-0.5315710076935604,-1.013187921005762
6.183084650232873,11.653342921902766
-5.025177031605905,-7.735813025756219
-6.731631291953863,-10.283587511497295
5.627974618428087,10.888485961772513
-0.2635756955126741,-1.1463904741743025
-3.694912477526378,-7.036715192139255
1.7884680074472965,2.6054094602381808
-4.097406878802267,-5.5945319432701925
-0.8967268349314903,-1.513234318130504
-1.1373066837286112,-0.783973722704199
3.309893344613729,6.42939925349892
5.623816383065661,9.524450946817348
0.030777367382302634,1.454789413931978
0.36629282410136077,2.4596378281806377
-3.3944086747080653,-5.864030387839421
4.447761859897532,6.069439789465779
3.984740540061221,7.566343921040705
4.534464754168796,9.144756004952347
1.8999349782424928,2.2883909027719516
2.4413038147210933,5.29050284880639
-3.3566154934622725,-5.915345592931346
-0.6090143138867273,0.3910916132027493
-2.752993253318397,-5.218457854977076
-4.658845912373551,-9.690552490370116
-0.8861877976449578,-2.0958553983757957
0.18310550857674918,1.084306961754945
-1.3311969187159052,-0.4923274656571923
3.617012476107439,6.0486409666184136
-1.3993006702591053,-4.1353064812459275
0.4148463085140132,0.6341841957564895
-4.946704372723854,-9.953681385006334
-4.624570657766895,-7.007068416870574
-6.621073949067525,-10.396690037726913
-1.4844531992671786,-4.542332380104278
2.207191169248894,3.754861361992263
-5.654031356789508,-8.052127176156679
-4.249491459835887,-7.775422806915514
-5.908179798691111,-9.658004276194966
3.6309217171606814,5.63397377640774
5.241578065220277,8.513641785515297
-2.9443869172657804,-3.457233705064732
-5.249622283357365,-8.224823176547268
3.871792967138342,6.297806992607225
-6.008443345589451,-10.311440414319486
4.460472336235792,5.9624083027903225
1.1264263911924028,3.7099463438954476
1.0065731222700347,2.451647425098143
-3.1477490518343143,-5.224146492906597
-5.172542751919905,-8.672304159188567
-3.465461198404324,-6.862961827121426
-4.396896833643751,-8.354582272677247
0.6792464685601278,0.16626047539844646
1.437962135785406,0.7546908178932269
-4.428168035565155,-8.657110698587381
-5.48543579740592,-10.903186481978777
-5.186078244368095,-9.497005332633549
-3.815638563555232,-7.830101415400743
1.2655713952129943,1.590126246906054
-2.819008822118131,-4.259985568205485
-4.02212898926437,-7.44214790054859
-5.756492468255473,-11.14125030111683
-3.8547083274869793,-8.283729597377965
0.6852591425457065,-0.5478509956998028
0.3536044308668555,0.6216338928328671
0.4566943393938405,-0.37396715197928665
2.042842817214709,4.838323442160105
-3.922951986394849,-7.885230429844415
-0.13277347859324118,-1.9931538472049932
5.210540664027101,10.194183947928645
-4.347439726980454,-7.282667205132498
-1.2758132207927502,-2.27086538466412
-2.095201425602559,-1.7504442209917195
-3.6716808426072705,-5.7878396452132375
4.597389178269646,7.795919168441816
-3.2287812595728727,-3.8750173396846446
2.8027143005690025,3.459865761635916
6.349631398524661,10.136059975962482
-3.6055158938020098,-4.753870866855822
-5.138215039659823,-9.47311396862367
0.4546875222574196,-0.5739869637805806
-6.376083064822204,-9.691184439998219
-2.347902049894763,-3.21988543770617
-1.8609632210072884,-2.3584377119016207
-1.4780031810352026,-4.398816756887984
2.8787480717959752,6.976124126857163
1.368425611892177,0.39096218793725324
-0.19976044531235226,-1.7072014889016534
2.0786411484731038,4.2875519330288805
-2.882980440451935,-5.692743877163613
-5.980780801043024,-9.709906023033604
3.349847452572428,7.238503970041833
-1.8119838671994912,-2.0601548539368952
2.903455355452741,5.6447487986458516
-0.8983292830367666,-0.9732464706526778
-1.4271074379287672,-0.6757174809091737
5.601774374035671,11.036286249067821
-0.3963432169327552,0.14229624425414736
6.601103019496657,11.97809309161623
-2.132195068541543,-4.123026607730664
-2.8583831799598265,-3.267610939827503
2.301489456814186,4.161964803049529
-6.656840132345369,-10.170432106814339
4.215339993517541,7.4569684986783376
-2.79624803820782,-6.304881293229667
5.99019872215049,9.082390018211928
2.111278511656322,3.538933145805173
-4.5582300984990205,-8.121271965301586
-1.9121936195074332,-4.595436980946927
2.7776157981431036,3.8537229745984876
1.8438716989818245,3.8548377032459604
-0.8430598862850314,-1.1704136530692786
-1.5306098522610734,-3.0573830558423367
1.6858597100809287,4.067585860102656
-0.37489168385327387,-1.658074892127581
-2.040709732388849,-2.8123453297360417
2.180093186385789,2.4734901305404238
-2.308862997967779,-4.193993700180769
-0.9434563003345722,-1.2099014061372588
-4.397193423873481,-6.895711658685541
0.2509866666101426,0.5867573874865651
-1.9266636741148777,-1.7073514344603338
-2.1762873203947133,-4.9191281288646405
-6.78870702847913,-10.849043817942512
-3.5721055802831216,-4.57566248154159
6.324279581425087,10.653986206942445
-0.6232473646736922,-0.46411455480105046
-3.661574205300857,-4.5391390483522684
2.6735482197662748,4.560916984978588
3.9265851740190563,8.681337087714954
4.075716991968736,8.82497758169463
-0.7385905771510661,0.35496568753316643
-1.5718860868700661,-1.3540166343599154
4.268848327474091,5.937852396848684
3.8847268319142123,5.398693084810273
-0.35384288862323676,-0.15481197021134077
-0.6726076092600539,-1.0988197328873215
5.96977288876485,10.32946875613384
1.8633448491083038,5.182267531593558
-3.281416790890959,-4.982576583956474
-4.001856713049495,-6.178986361028976
-3.172442744529101,-4.174096892647271
4.588948728356867,7.8590136567369635
2.6708880694545303,3.711695054627405
-5.557226735605627,-10.954940365897084
2.3471493383509268,3.861403057176375
-2.1312561655820685,-5.274997967948304
-3.958441303056924,-6.002789956550838
4.202781665648765,7.04081176250014
-3.28396210314448,-5.597667670513243
-4.408442410782682,-6.641719849337501
-0.1399345626087914,-0.9416351947235022
5.189555235506503,8.956030824654912
-0.7153314854302034,-2.2578016897704476
-6.198375425944321,-11.192701416843661
-4.7495214767056115,-6.719752861046223
1.3235115633233798,1.0140055354819197
6.283633585583287,10.217466637454333
4.772583596872082,6.565555560491462
-0.1369121222597933,-0.5642081829575882
-6.1717493849195915,-9.644288997409435
5.584962175592377,8.963977379070434
-2.44004256541421,-5.260238607739504
3.058394632818672,7.019888042287861
-0.2244282037903902,-1.9115938517720226
-4.226375700605789,-8.792098127647213
-5.53749002522103,-10.695461836214992
0.0708491026396569,-0.1594266570295695
-4.236116846244679,-6.117127202159169
-0.4532152586604418,-1.8541544385164224
-3.9953437332944897,-5.688084370450571
-2.6889513487593257,-5.617992197259655
-2.495890560938003,-6.300815941557055
5.173444522683404,8.176833650286238
-0.40599197836483675,-1.7026557875776942
3.564681484089144,8.055652868271185
4.514887488620534,8.10926997627016
3.884537083872615,5.6206734171947215
-0.6638534920886296,-0.2102993616966249
-6.008479087637394,-10.31711663277211
-4.740308162589914,-8.169086226129856
1.1932758057050221,2.260098596118748
1.5924151128755861,0.8328033641772205
-6.245195973136335,-9.143112020122897
-6.735775083415379,-10.542921683251121
-0.5810034487707905,-1.6504338000151118
0.6381375796950619,-0.6892857074623038
3.4299385298359217,5.450180915207074
2.9580464992520374,4.413867170261315
-0.9189284089575882,-1.2794611480312938
-4.5535114485541195,-7.5397079549096775
-1.5552867416610459,-1.7917966936276113
-1.7531648312605204,-1.1664971729360443
5.839032329243864,11.15442464088559
6.216088649193535,10.824834003708865
5.611310439173686,10.375489618020357
4.977680833600933,7.86807687316987
-3.4813775809379477,-4.64429692260417
-6.011143128170721,-11.512787882239072
0.387201847462474,1.4296246135125448
5.04792501544368,6.955914518661629
-1.6007373969541678,-3.5086635250788714
-1.9821974526109953,-3.620895369139778
0.1862779707841189,1.8669295591498969
1.4523114120501202,0.798435782468315
-2.34026109457412,-2.1514529940694276
1.5309091841006761,1.388547190643771
-3.8313776535744637,-7.7516980359576495
1.034060965170496,0.05421505403321725
-0.8456181392546266,-2.9383694121421726
-0.09310839422970207,-1.7172011476062599
-3.569785041660999,-7.101917848942041
2.5160113371438606,5.453524550343929
5.971763367169167,9.073951233504136
1.013838425144292,3.0008767412533057
-2.912559232588452,-5.098255831630633
-2.589176650601901,-3.1460459797327496
-2.0845646299213123,-5.104836680011139
3.971402212661934,4.879833078476095
-2.4028536283473225,-4.6740826593417575
2.171553750331374,3.1531106749280906
-3.850487166029829,-6.239618670571216
-3.667098629562963,-4.844643713454502
-6.081394618729293,-10.68243655732043
0.11828018448371375,1.3188988305588982
-0.8578923179875629,-3.3125055253450806
-5.373950830927943,-7.862626989414417
3.3275116287454676,5.252921785448205
3.543036039372494,6.885044477745859
-3.58136728347512,-5.72717563610814
1.203711933028321,1.363204312099322
-3.624304424542893,-6.70547550518761
-1.3158267037476818,-1.2112727527864489
3.9179132633315015,5.499527977826477
0.03623745367189868,-1.1007997299271304
-0.675946827018512,-1.6432606650863135
-6.730215215185046,-12.1518489198679
4.876111452634339,7.89998517016805
2.934331926914335,5.746722436026444
2.592557584628622,3.6196785056395178
3.9305802522528897,7.248489443311279
3.948339442012764,8.265115176712559
0.059519926053267905,0.255694587322299
6.773189193729679,10.436602287624542
1.8277657921809076,1.7846495050293492
-1.7795842691683093,-4.278368468694646
6.741632373456286,11.513971738372398
6.631590693149366,11.465741191795942
-5.165214795899291,-9.055932404540354
4.731608657542896,8.073121746964198
0.08233255195402689,1.7104160118627973
-4.365991845520994,-7.4588050023126184
5.760746459836097,10.33727570207209
-2.398847300295664,-4.672060302189198
-5.385981283470152,-10.022736648528507
-2.4873423853533256,-5.788221889039632
-6.068646996225612,-9.053277571002965
2.477241541747095,3.660206324362526
0.12621005867353563,1.4208632276847277
-0.40856294495159096,1.243983763546193
-0.55660930012062,0.7447004077735959
1.3861865175036927,0.836290015664954
6.845702538525904,11.315957361213597
-5.424689913939005,-9.833631483448647
-0.5109644445460612,-0.7668795124916377
5.567009026061007,8.973498940178626
3.2443329572462485,6.932904934628923
-2.6059661833069043,-6.099629768769436
-1.1440736339860222,-3.4827680730473842
4.6557821492377345,7.4383940510485775
0.9146792650439999,0.11278342125573149
-5.845721699943468,-9.492289778749583
6.983717686685708,12.15490183223831
3.518443788594146,5.936936863726368
-4.829122897741251,-8.002503086179326
-2.5990176011577324,-4.9083956038325
-4.728117105859392,-6.607883083886609
0.5494085266189188,1.6611091493642296
-1.6757133683593342,-4.796641252944658
0.3276750813519862,1.4319106728340492
0.2396622666720857,-0.49253362970276615
5.275491277923345,7.747973090981194
2.057283478346928,2.957365580191414
-5.12671424728878,-8.359173220845806
-2.966320153586327,-5.9150167987414
-5.36469854844914,-10.640627427695861
4.294973071157013,6.130925371184499
-5.798003062824957,-9.707619669895854
1.6663797054237326,2.4760328703607386
0.7050709213176862,1.0226643532399438
3.447637659461209,5.806956363023605
0.4156257624728682,2.3035114561691987
7.030050547871535,11.486619077302768
-4.779790092051124,-9.828629070313333
3.220145743045848,5.047985455242591
4.568621335277402,6.787404438710416
0.5312726616131274,2.0201654481563796
-1.497900002551774,-2.418320525646484
-1.7805283850818134,-4.312402675532824
2.1882785695657576,1.9860275673522394
7.070300381516325,12.207259713305474
-5.127224814033975,-10.30495571720362
3.1787513325537557,6.503280066566178
3.078055268950955,3.4876985533538356
-2.6918805585259307,-4.511167964349124
-1.0566379829147219,-3.188858620388436
2.74267235884688,3.6556820763257134
-0.910250443204197,-1.847651136762525
5.773382399225115,10.947647142727128
-5.898520262344817,-8.239695836095827
2.2994755972570906,2.911618171569035
3.653674944439361,6.484045391742463
-3.996215751812411,-7.4629418690314475
3.224481694395932,6.118343905857158
3.6925652583467943,7.312939280421683
0.5227040092067791,1.0183655134653304
4.942522791253513,9.604915642676554
-0.8774091454126267,-0.6442820705549996
1.3895726952190675,1.8269198781302618
-2.7640793873562375,-4.6416310371182865
3.5150948686019476,7.394692975468086
-6.496600518685039,-10.121987296599785
-2.746172330941218,-5.287326214368981
1.1534139872533156,3.3935406288638434
-3.2517256524767832,-3.7483697519284025
-4.588557798793913,-7.087928480777345
3.0416858486081306,6.995220050546461
-5.550519256179372,-10.717877783549516
1.8331516624555833,2.185290335112151
6.11157060959459,9.059721853538125
3.3511882319253923,7.005770135678731
-3.9778311035945952,-7.601366217464443
6.604854047189353,11.824156979466597
3.3566326418421712,5.859835965605454
-3.390462344370741,-5.110078635231142
2.567447125604338,3.3822842888780804
1.7414842938153512,1.7683960915137755
-3.5892873670246574,-7.516938987824352
2.629164015841181,3.804416377589913
0.5292615842599591,0.6151287807722123
-1.9182844895233124,-4.729904282710463
5.6105882365059525,8.57110282792135
4.456015003926149,7.8940061552466565
-2.2140925732063548,-2.722376245393634
-5.386018890776557,-9.318424939471456
-6.034622013819998,-10.412193016206437
-2.3996880584510794,-6.1093965767457625
3.0006167760485933,4.759553164009345
2.5157486973658325,4.440278825914241
-4.331306176144091,-7.109815021446855
4.359371397611747,6.9604486572926545
0.10877961022729263,0.30456344058460527
-3.266779115146732,-6.849223537682793
-5.717280832840663,-8.13248180076406
-4.599984619994641,-9.578774435839836
0.8868551958882743,0.7041741055154132
-3.927071277623864,-8.121742777364386
0.7568664638026505,2.7331921823231924
-0.22588712327353663,0.4902191088407825
-0.3420559116663789,-0.6343045801223667
-2.3975268271925554,-2.86875195554303
-2.499810118172208,-6.010929171245875
2.208812230354811,2.3559640941367594
1.9247407012480653,1.6639925731967973
-6.26340534941444,-10.071212631209784
-0.45646072223887807,0.1354395287579419
-5.320778052219414,-9.849019609431766
-4.845739872452584,-8.56168514261388
-5.8504625871673595,-11.235310532304263
-0.27183728627985715,0.27717800548116406
4.167782705212206,7.091407093399132
-0.8280139716269868,-0.21682342029563745
-1.1526877628462378,-0.15528805578157234
3.9034747433631907,7.113133551661048
-5.019974700191805,-8.825918670780192
-0.10738498831700927,1.5088642190476875
-6.8203645366398185,-11.622473246782189
-2.3944168075071746,-2.793776059440526
4.947760932931958,9.805175513327422
0.22938013331745263,-0.15054836023515564
-1.8902960062248513,-1.4106341763280092
1.416932317059484,2.021204934149085
-1.8068010842987574,-4.937762491582295
-5.472868421296724,-8.102901287569516
1.0799794077218106,0.641914012946182
-1.432858444239769,-1.1133891800346891
-1.452725639591188,-3.9184270958384433
3.403413386043903,4.403360495890163
1.8315097078478781,2.341445956158319
-1.6160953448629023,-1.395630303438669
-2.0437322697009166,-3.7618795367644786
1.5317580055302882,2.2656728952619747
-3.5310148051649195,-5.956571221032563
4.8447817246187475,7.580491744648707
0.6051698360438961,0.25490294089094856
0.12294886816941619,1.374017829685528
5.370408349956391,9.801366510103334
2.385267261682612,5.224364118449229
0.2540884588813092,-0.7925085273029415
-1.8253654655350395,-3.0502602273437276
1.7594595231747086,1.1763830080739819
-4.905104891874528,-8.80924080818358
-5.114030578281449,-9.74918083136816
3.7520436665305574,6.870591302538847
1.6179761133883415,2.6941767699342845
4.019146199427699,8.588085952270132
-4.069345231346904,-7.7642292561467965
0.2780049122353849,-1.4092453585202713
-1.2188130914330282,-1.911628550739155
0.6213351891800101,1.456960983145578
4.203566966135632,8.450802847470586
5.447620536627717,9.199794668320326
-6.47637327561254,-10.148376150620356
-5.983102548268276,-10.990145702501035
-1.1638796534193614,-3.888821552217987
-4.345483527211491,-6.646483311513896
-4.082961562271776,-6.687659483582649
-3.0256564786718383,-5.739687162298118
-2.643503257397839,-4.915199006770518
1.765009075797615,3.760213286206347
4.388948647835421,7.342774594865527
0.8370771723216623,0.9775514690659818
-2.5555129978357782,-4.388703713091942
4.118053908968223,8.328892960013002
-3.712111443226167,-7.75607405924026
6.234495960344685,11.650933468201918
-4.633917362809563,-6.700984409439597
6.658991676775971,11.072772453871876
-4.024826022886742,-5.826787491519061
4.223223593201655,7.468192502059644
3.4086343611580663,5.623932219375871
-2.7452623735754527,-5.9968590743072765
0.7389068847301418,2.748629023192683
-5.488990507067544,-9.30010012715735
4.025802096753651,8.142200028748555
-0.7227231291356673,0.4682772349304559
3.1936187702519683,4.364492898485001
-4.791648203534369,-9.509173432485056
-2.1338900662572,-2.897262591885593
-1.9738329627943758,-4.1508571362201
-1.476596166465306,-4.2722375424691545
-1.829289961174406,-3.776675466151275
0.5577327191610176,2.0252703152460443
-1.016041055640128,-0.3016905505879098
2.6716212882980277,4.738331239284352
-0.0270711676489713,-0.6029973120434723
0.8966003356283421,0.031471492862815253
-3.2602668053072907,-4.276830894266796
-4.933253617001402,-7.009340723041058
-6.247185162682121,-11.253324390848901
6.2325791255394405,11.48981013792452
3.9353579268335888,7.005738010578888
0.6582472542080939,1.9453988128071877
-5.4221752636569285,-8.049148138791095
-0.3782625862343434,-1.8941568514330926
6.091736179232261,11.258839113388127
-2.345652360620611,-2.794414796908549
-4.678904429286675,-7.679437920516156
1.724628019478284,1.1958586361649421
4.789830846047953,8.72510169221927
0.1309938235403968,-1.0358360658799353
3.6675783077300546,7.081065572278541
0.7863736206752154,2.4099356272402535
-0.37806186898058836,-0.804496869405609
-6.415249063933834,-10.030884089985674
-0.7770484026242431,-1.0173463610870457
-6.548747917740393,-10.086921297688702
-1.2494351062434852,-2.2886975747568608
4.486795263788577,6.223663778600418
5.075072948918041,8.262119299483926
-6.894186378366273,-11.064491203778974
2.006668914435842,2.726815282509115
-5.7223273868623155,-7.994393615955826
-3.2536013248468545,-5.217139666440373
4.548026979576012,7.308485955580894
-4.594875014646785,-7.300171834119683
-3.748803339629947,-6.736992713653557
2.90307292393505,5.981787470222795
-3.6917067500678242,-5.094986403350879
-5.46920437342198,-10.366287716628433
-4.844959487181563,-7.570808168105258
-2.5132423562847235,-4.437873525636013
1.9630168726363995,1.9441336968070606
2.931520607674308,6.081808750600101
-4.675286246500089,-9.581398123817204
-5.428745876684198,-9.215112557402497
-2.3931576593274593,-3.6792422345248723
-2.493148146496133,-2.334681637186064
4.395865413492975,7.9307044617096825
5.280250576605422,8.551687231450657
-2.2327602720011273,-3.6198195640433157
0.17865961409259035,1.7117449822246285
-2.958794304879901,-7.04860022245143
-6.208272642370916,-9.354392862332315
3.000807929551948,4.334069983248215
0.904709366387429,1.3234125701642008
-2.4794095706465935,-4.386542005342983
-0.22404072581641396,-0.2211037751431102
0.4720894362249187,2.5598568379241504
4.741478694844233,6.778019339706471
-1.732679113015702,-1.29029463945476
3.020889488956208,6.040298513852646
-1.0425218193919592,-3.6619702144092567
-1.9256876673163947,-2.877658284300063
3.6631776662589424,7.744969091911437
4.416566284171016,6.906348033161452
-2.4680096881561826,-4.9401228418685905
3.619012756225918,6.195329657998103
-3.3002437627197105,-4.94577171975177
6.518518512929294,10.922021806717812
1.668218068608277,1.2136804120120446
-3.4006228376593826,-4.054560622389156
0.9818334747007936,1.4958381357250758
-1.9647596182121168,-2.301620482988249
-3.2153810606781534,-4.159070665447905
0.20993763918196073,-1.0241957851851213
0.10391816782687191,0.04255593968496677
-5.195574149462855,-8.094711206185975
6.444156954214528,10.021808498954185
-5.11429112261192,-9.022782570646756
-1.1928039062112177,-3.1003291300566516
4.2263612023481025,8.922546205427082
6.087965720085226,8.700515752530729
4.260986610353338,9.04652819892902
-0.02457244726934349,-0.42290268243146445
-3.8918389533775377,-6.5248209101544425
-2.3170483043121823,-4.420198593658933
5.422469788858395,8.516843829421386
-3.535521780683487,-5.423090367669059
0.9539197010157376,3.6432192779257506
-0.7072465611620562,-1.899685127638065
3.1525947748209044,7.317936336771212
2.7400405675082373,4.669037597649117
0.3019043034997846,0.900975274520998
4.686568560492925,7.2744116152728235
-0.592703705698528,-1.804090165570351
1.2104493540664303,1.0551751140751044
-1.9479834452589504,-2.638172746067707
-1.7804666718034285,-3.5218275395168632
5.715120316308916,9.597799622211872
-6.149892586888568,-11.36650338362365
2.293263047517285,4.649834864884895
4.059315376830948,5.714609692335972
0.22612458902130173,1.811449970785197
1.5987160255701351,0.90669508573972
-5.314260323349235,-9.765184398218727
2.0171739244154914,5.350227273045635
1.7949647589333793,1.4249200813977567
1.1734736996071664,0.7292581293836158
4.478745313194245,7.520877414400716
1.4825473142446584,1.7959175962110854
0.07679494311776308,1.2317466514212065
-1.017333560722767,-3.4766027528299634
2.33844602245162,2.126096278202275
-3.732022146043718,-8.461505717464478
2.663146558433623,6.471364762848191
-2.7264734122115253,-5.669285846245923
-1.7119063339697815,-2.0203692719674597
4.452926505889437,6.928663454892122
5.726862327955076,8.013839981901121
-6.040953105581017,-10.030449123649474
2.7443773727997636,4.851072191691575
-4.4119264077318805,-6.70628034207732
4.616264526772053,7.560286383187811
-5.32247637453084,-10.132889128304218
3.915476358025129,6.422792205468977
-3.2816721644334845,-4.341524016481507
-3.84056140832518,-8.624447703928835
-2.301611936487422,-2.9071740137306854
2.5405478723024917,6.262660946774633
-6.21937937388268,-9.986874434361761
-4.7924170613252475,-9.206896806943261
-3.9637818000052114,-6.2784556939711065
-2.359204418087671,-6.009691234093963
-2.8253108756145764,-4.413789593389617
1.8628623406092748,2.4743183816492316
-4.389245102424626,-8.928294496813498
1.8407996366885262,4.143455076073755
-0.3237962360861677,0.43027346734707606
1.2513913154094112,2.199346709295966
-2.081656587906549,-4.480675417936623
-5.089565368581936,-10.122780977311816
3.9030816255275127,7.254096411334274
4.162811048518464,7.677249312109968
1.10467828096375,0.0331728776231508
-1.66870183573674,-1.081407191458902
4.781366870274653,9.762909447989916
3.6870372597184904,6.24806740571429
-1.1550185170000478,-0.7109425339167694
-3.053844016917103,-3.9090357391723987
3.7673890363298694,6.670633719025047
6.244256098911109,9.859483137686647
-5.553985557981446,-8.598447973380123
0.9802839484281289,-0.08813633109993785
0.8348439162740345,1.2083439394926627
-0.5474931470106541,-1.6052284872914557
0.04157145593918782,1.1316768472637022
5.893974180735322,11.126066342994905
-4.745505181011963,-7.765116868089267
-4.878083918734056,-6.931260137077161
4.509377462791284,7.4632076732883705
2.6530789671738204,4.662444230510715
-0.8430070278517943,-1.4146072618914638
1.424893948076208,1.8810604361381986
2.8010266672596495,4.164110156436405
-6.110522062102007,-10.526984402637666
3.318636408529764,5.3131795376273
-2.299713918414989,-5.37630780031637
1.4371417614264046,1.2061522763832073
1.777654903109992,2.0860430230182687
0.11988655516084368,1.8783095453585752
-1.53475651545787,-3.4513436320413113
-1.9794781155567178,-5.1177815926138415
-3.2222986979560067,-7.062361078829248
4.630758215398002,9.732964834406008
0.7909089321747919,1.783549205937677
-2.272954520615545,-2.2826475269324713
1.1915902081933767,3.0793084441254717
-2.5010356172438826,-6.2160999153105045
-4.634935613741348,-6.192393351596428
-2.14526683280135,-5.044722711959521
1.3312393197947505,1.3607338999397578
2.629904594992074,6.239830341278442
0.8561860431307163,2.1702706364117352
5.220980024660654,8.405501839970464
2.626385763383264,5.027346533919857
-5.850319165209354,-10.731743167168158
-3.123469850550785,-5.012794377467844
-4.491977323799173,-9.511333523344605
-6.8577578295258625,-11.403134689953243
-5.712987842390528,-10.661419345081622
-4.778847697958204,-8.337795325717765
-4.1006302994446395,-6.625345720107313
3.920599925196195,7.606015905444512
-3.982625685712809,-6.1719439742011675
-1.0136438425169478,-1.7141626008165884
4.54204785996533,9.061810283929313
-4.943698774359389,-8.243657687985339
5.697120722348774,11.168123453005705
6.246974446248095,9.722739597597426
5.172478107505506,7.359028010542137
-1.5945810672598282,-4.69740427778985
-2.8926571579315046,-3.7975633685835994
2.083041904305626,5.270106710554823
0.3812677766754026,-0.8987376037727437
-6.502134785155175,-10.251545198028712
-5.297390468381002,-7.904273434490437
1.892033858790733,3.9593203034409257
-4.757725380922843,-8.2158762768414
-2.187995891479229,-4.0030097803187585
-4.9625791129782035,-10.12663198469318
-4.5168768898066505,-7.679166145334679
-5.810647056128747,-10.328491918175365
-2.0273776957339855,-4.426387149624922
6.401731263710226,11.771047314766848
-5.926644194679563,-9.426925810356384
0.49176402460839513,1.7372352868280658
-2.1825656192423137,-5.417092481569535
-0.7313160462418505,-1.4435197477638493
-1.544929261671649,-3.4267758182786623
-0.4297318738331132,-1.3307014088978761
-2.334117618479466,-5.754278883742754
6.197041153152578,10.546715108240733
-5.112253971419378,-10.308475896182077
5.840505746774133,9.190747894794983
3.689664060524295,5.216386266067552
-0.3171924241401985,-0.6530771196652837
0.7587888215498687,1.2022900200156965
6.514009438341006,10.869010223156364
